-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 04/14/2014 through 04/14/2024 
Location: Latitude  21.1571   Longitude 79.0825 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 282.6 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,WS10M
2019,7,14,29.14,34.27,25.18,72.94,0.95,97.19,6.02
2019,7,15,29.17,34.44,25.07,72.5,0.36,97.06,4.98
2019,7,16,29.96,35.34,25.64,70.12,0.0,97.11,4.02
2019,7,17,30.38,35.08,25.73,69.38,0.0,97.08,2.55
2019,7,18,30.07,34.8,26.52,71.56,4.37,96.98,2.72
2019,7,19,29.98,35.48,25.12,70.31,4.52,96.92,1.7
2019,7,20,29.38,33.85,25.8,78.31,11.44,96.9,2.46
2019,7,21,29.02,33.91,25.58,78.38,4.02,96.97,3.2
2019,7,22,29.05,33.56,24.8,77.25,1.08,97.0,2.91
2019,7,23,29.56,34.67,25.4,71.62,0.2,97.01,3.04
2019,7,24,29.71,34.87,24.61,72.25,0.37,97.01,3.14
2019,7,25,28.49,33.25,25.49,79.94,41.71,96.97,4.64
2019,7,26,26.9,30.45,24.68,85.06,14.49,96.9,5.12
2019,7,27,26.4,29.15,24.37,88.5,26.98,96.81,5.55
2019,7,28,26.77,30.31,24.69,84.69,20.47,96.78,5.74
2019,7,29,27.05,31.17,24.4,86.75,16.72,96.6,5.74
2019,7,30,26.4,29.09,24.23,88.81,63.13,96.64,8.17
2019,7,31,25.48,28.9,23.3,87.12,27.89,96.98,8.34
2019,8,1,25.87,29.49,23.33,86.69,2.05,96.96,6.03
2019,8,2,25.39,27.08,23.77,91.44,25.5,96.81,6.44
2019,8,3,26.93,30.94,23.77,86.25,18.13,96.81,6.44
2019,8,4,27.54,31.74,24.83,85.75,7.33,96.75,5.17
2019,8,5,27.18,30.4,24.7,86.19,5.22,96.63,4.7
2019,8,6,26.33,29.44,24.36,88.5,9.32,96.59,4.78
2019,8,7,25.93,28.4,24.34,91.19,25.02,96.37,6.19
2019,8,8,25.01,27.25,23.68,92.25,46.13,96.18,7.83
2019,8,9,26.02,29.84,23.12,86.19,22.04,96.61,7.12
2019,8,10,26.84,30.86,22.9,85.0,2.84,96.96,3.7
2019,8,11,27.27,31.36,24.27,83.75,1.5,97.08,3.55
2019,8,12,26.85,30.96,24.09,85.12,2.86,97.04,4.27
2019,8,13,25.43,27.0,24.46,93.69,40.33,96.91,4.88
2019,8,14,25.21,26.62,23.83,92.56,12.19,97.02,5.62
2019,8,15,26.23,30.09,23.05,85.06,2.0,97.23,4.54
2019,8,16,26.96,30.94,23.64,84.81,0.79,97.2,3.88
2019,8,17,27.22,31.08,24.18,84.06,0.42,97.25,2.89
2019,8,18,26.15,29.48,23.97,86.81,0.07,97.39,2.64
2019,8,19,26.66,30.44,23.43,88.25,17.92,97.39,3.11
2019,8,20,26.84,30.77,24.29,88.0,7.79,97.32,3.54
2019,8,21,26.44,29.68,24.24,90.75,5.77,97.2,3.52
2019,8,22,26.43,29.52,24.07,88.25,9.89,97.12,3.7
2019,8,23,26.58,30.37,23.91,88.38,5.11,97.12,3.89
2019,8,24,25.3,27.73,23.52,93.25,18.45,97.13,4.48
2019,8,25,25.07,27.45,23.31,94.06,24.58,96.98,3.95
2019,8,26,25.62,28.72,23.63,90.81,23.97,96.99,4.98
2019,8,27,25.08,28.23,22.76,89.06,5.0,97.01,5.54
2019,8,28,25.92,29.62,22.62,86.06,0.32,97.19,3.3
2019,8,29,26.83,30.26,22.78,83.56,10.11,97.24,1.7
2019,8,30,26.62,29.16,24.23,88.75,13.46,97.0,2.23
2019,8,31,26.87,29.97,24.54,89.81,16.67,96.78,2.58
2019,9,1,26.48,28.69,24.67,92.5,13.73,96.84,3.39
2019,9,2,25.48,26.95,24.25,93.88,12.2,97.04,4.15
2019,9,3,25.94,28.83,23.79,91.44,31.12,97.0,2.42
2019,9,4,27.01,31.01,24.19,89.38,26.78,96.74,1.68
2019,9,5,27.06,30.55,24.49,89.5,41.99,96.74,2.8
2019,9,6,26.87,29.26,24.92,93.69,51.97,96.7,4.48
2019,9,7,25.99,27.72,24.93,94.94,18.56,96.77,4.48
2019,9,8,26.17,28.93,24.48,93.0,16.83,96.96,4.4
2019,9,9,26.41,29.76,24.12,90.81,5.07,96.92,4.27
2019,9,10,26.37,28.94,24.27,91.94,4.81,96.95,4.46
2019,9,11,26.12,27.74,24.72,93.06,6.71,97.07,4.99
2019,9,12,25.47,27.69,24.05,93.25,25.22,97.2,5.85
2019,9,13,25.65,28.79,23.04,91.19,3.89,97.27,5.8
2019,9,14,26.04,29.6,23.54,89.19,0.92,97.31,4.68
2019,9,15,26.31,30.12,23.45,88.06,1.53,97.37,3.48
2019,9,16,25.83,28.65,23.43,90.88,6.78,97.26,3.48
2019,9,17,26.93,30.26,23.87,90.31,24.98,97.16,2.06
2019,9,18,26.73,29.2,24.78,91.5,1.4,97.37,2.88
2019,9,19,26.52,29.74,23.93,89.38,13.16,97.5,3.19
2019,9,20,25.84,28.54,24.23,91.69,2.68,97.49,2.86
2019,9,21,26.58,29.33,23.84,88.12,13.47,97.47,1.88
2019,9,22,26.08,28.22,24.21,90.69,3.11,97.55,1.99
2019,9,23,26.73,30.23,23.5,87.56,3.37,97.63,1.67
2019,9,24,26.14,29.04,23.86,90.38,5.31,97.59,2.96
2019,9,25,25.36,27.53,23.83,93.19,15.75,97.69,2.77
2019,9,26,25.32,27.99,23.58,92.38,15.08,97.96,3.69
2019,9,27,24.69,26.62,23.29,94.69,13.47,98.05,3.87
2019,9,28,24.73,27.23,22.96,93.75,14.71,97.89,2.92
2019,9,29,24.99,27.21,23.4,94.44,19.21,97.95,2.93
2019,9,30,25.14,27.83,22.92,91.62,7.26,97.87,2.2
2019,10,1,25.14,28.18,22.6,91.44,3.7,97.79,2.27
2019,10,2,25.56,29.07,23.05,89.0,0.75,97.81,3.32
2019,10,3,25.84,29.82,21.34,84.88,0.28,97.81,1.64
2019,10,4,26.23,29.48,22.44,81.19,0.1,97.8,1.41
2019,10,5,25.34,29.38,21.09,81.06,0.01,97.81,1.87
2019,10,6,25.38,29.84,20.48,79.5,0.13,97.87,1.62
2019,10,7,25.04,29.21,21.02,83.38,0.13,97.92,2.35
2019,10,8,24.65,29.08,20.58,85.38,0.0,97.89,2.84
2019,10,9,24.73,29.08,20.75,85.06,0.68,97.85,2.38
2019,10,10,24.19,29.0,19.74,82.69,0.01,97.86,2.32
2019,10,11,24.39,29.12,20.01,83.5,0.0,97.86,2.28
2019,10,12,24.25,29.01,19.96,84.25,0.0,97.92,2.27
2019,10,13,24.32,29.03,19.82,82.56,0.01,98.02,2.06
2019,10,14,23.83,29.23,19.51,80.06,0.01,98.07,2.35
2019,10,15,23.26,28.85,17.83,80.06,0.0,98.1,2.33
2019,10,16,22.72,28.03,17.94,81.38,0.0,98.09,2.5
2019,10,17,23.34,28.5,18.37,84.38,0.0,98.08,2.45
2019,10,18,23.99,27.74,21.01,88.75,1.36,98.07,1.93
2019,10,19,24.19,28.3,20.65,88.25,3.83,98.14,2.2
2019,10,20,23.99,28.01,20.94,89.31,16.17,98.13,2.64
2019,10,21,23.05,25.97,21.12,91.5,5.22,98.03,2.5
2019,10,22,24.06,28.58,20.59,86.62,0.11,97.81,2.2
2019,10,23,23.72,28.42,20.03,84.94,0.64,97.67,3.29
2019,10,24,23.24,28.12,19.51,85.0,0.49,97.63,3.13
2019,10,25,22.44,26.83,18.2,87.44,0.16,97.72,2.84
2019,10,26,22.4,26.37,19.62,88.5,10.01,97.93,3.09
2019,10,27,23.34,27.69,20.05,88.56,14.74,98.01,2.2
2019,10,28,24.3,28.85,20.0,85.88,1.5,98.06,2.13
2019,10,29,24.81,29.33,20.29,84.44,0.14,98.1,2.14
2019,10,30,24.15,27.81,20.95,85.12,1.74,98.07,2.08
2019,10,31,23.48,27.62,20.41,87.06,1.65,98.03,2.02
2019,11,1,23.55,27.86,19.75,81.31,2.04,98.01,1.56
2019,11,2,23.39,27.26,20.51,86.94,0.35,98.11,2.3
2019,11,3,24.01,28.23,19.97,76.44,0.0,98.2,1.39
2019,11,4,24.42,29.2,19.23,76.81,0.0,98.16,1.55
2019,11,5,24.51,29.31,19.51,78.62,0.0,97.96,1.87
2019,11,6,23.97,28.52,19.22,79.62,0.0,97.81,1.53
2019,11,7,23.08,28.26,18.48,84.12,0.0,97.8,2.0
2019,11,8,22.66,28.01,17.94,82.12,0.22,97.89,2.12
2019,11,9,22.03,27.91,17.31,81.44,0.0,97.91,2.59
2019,11,10,21.67,27.62,16.54,83.06,0.0,97.98,2.45
2019,11,11,21.25,27.48,15.95,80.38,0.0,98.03,2.54
2019,11,12,20.58,26.78,14.62,77.0,0.0,98.18,2.26
2019,11,13,20.1,26.07,14.87,78.56,0.0,98.3,2.22
2019,11,14,19.15,25.56,13.5,79.5,0.0,98.31,2.6
2019,11,15,19.2,25.33,12.83,79.69,0.0,98.23,2.16
2019,11,16,20.06,25.91,14.08,76.88,0.0,98.2,2.12
2019,11,17,19.76,26.12,14.63,77.94,0.0,98.23,2.6
2019,11,18,19.49,26.31,13.37,78.38,0.0,98.27,2.89
2019,11,19,19.95,26.15,13.76,80.06,0.0,98.21,1.94
2019,11,20,19.84,26.09,13.97,80.75,0.0,98.17,2.2
2019,11,21,19.79,25.99,14.34,81.88,0.0,98.31,2.48
2019,11,22,20.09,25.66,13.99,78.94,0.0,98.36,1.62
2019,11,23,20.44,26.33,13.53,77.31,0.0,98.33,1.44
2019,11,24,19.6,25.26,14.64,79.88,0.0,98.26,2.31
2019,11,25,19.63,25.73,15.13,83.06,0.0,98.26,2.55
2019,11,26,19.68,26.62,14.12,85.12,0.0,98.23,2.66
2019,11,27,19.83,26.87,13.83,84.44,0.0,98.23,2.34
2019,11,28,20.53,26.85,15.09,82.5,0.0,98.23,2.38
2019,11,29,20.45,26.51,14.75,81.0,0.0,98.24,1.78
2019,11,30,20.27,26.94,14.76,83.12,0.0,98.25,2.59
2019,12,1,20.38,26.55,15.26,82.56,0.0,98.28,2.59
2019,12,2,21.02,26.44,17.51,81.56,0.0,98.31,2.65
2019,12,3,20.6,26.16,15.7,84.0,0.0,98.34,2.22
2019,12,4,19.75,25.98,15.39,82.94,0.0,98.46,3.07
2019,12,5,17.8,24.69,13.25,78.75,0.0,98.58,2.67
2019,12,6,16.37,23.56,11.02,78.25,0.0,98.54,2.88
2019,12,7,17.09,24.25,11.1,78.19,0.0,98.46,2.49
2019,12,8,18.15,24.8,11.61,76.69,0.0,98.46,2.07
2019,12,9,18.5,25.23,11.83,76.81,0.0,98.42,2.09
2019,12,10,18.69,24.73,12.91,76.44,0.0,98.24,1.82
2019,12,11,18.85,26.05,12.4,76.44,0.0,98.1,1.7
2019,12,12,18.9,26.21,13.03,80.19,0.0,98.05,3.23
2019,12,13,19.93,24.57,16.49,85.94,0.85,98.17,2.84
2019,12,14,19.71,23.54,16.86,90.5,0.83,98.42,1.65
2019,12,15,19.12,22.74,16.84,92.56,2.46,98.33,2.52
2019,12,16,19.22,25.26,15.12,84.31,0.15,98.37,3.31
2019,12,17,18.62,24.72,14.28,80.88,0.01,98.52,3.01
2019,12,18,17.88,25.01,11.4,75.75,0.0,98.55,2.41
2019,12,19,17.97,24.69,11.27,74.56,0.0,98.39,2.05
2019,12,20,18.56,25.3,11.9,75.56,0.0,98.25,1.81
2019,12,21,19.09,26.13,13.23,76.31,0.0,98.24,1.73
2019,12,22,19.13,26.09,12.81,77.62,0.0,98.29,2.01
2019,12,23,19.1,25.76,14.39,78.94,0.0,98.28,2.68
2019,12,24,19.7,26.45,13.86,78.81,0.0,98.33,2.72
2019,12,25,20.76,26.78,15.65,77.5,1.76,98.23,1.75
2019,12,26,20.9,25.55,17.62,85.0,1.42,98.14,1.36
2019,12,27,15.15,22.85,8.58,59.81,0.07,98.29,4.29
2019,12,28,11.83,21.23,4.75,57.94,0.0,98.43,3.41
2019,12,29,12.38,22.28,3.58,58.62,0.0,98.43,2.76
2019,12,30,14.22,22.92,5.69,66.81,0.1,98.35,2.78
2019,12,31,14.62,20.44,11.24,82.44,6.46,98.41,3.73
2020,1,1,17.89,24.72,12.99,81.31,1.52,98.42,3.61
2020,1,2,15.15,17.44,13.56,91.56,20.44,98.51,3.63
2020,1,3,18.44,24.84,12.5,83.31,2.59,98.35,1.63
2020,1,4,17.73,23.01,14.44,84.88,0.0,98.25,2.06
2020,1,5,15.8,22.85,10.48,72.12,0.0,98.41,3.54
2020,1,6,14.96,23.01,7.95,69.25,0.0,98.56,3.09
2020,1,7,16.3,24.36,8.3,73.94,0.01,98.37,2.17
2020,1,8,19.52,25.15,14.09,85.31,13.73,98.06,2.48
2020,1,9,17.98,23.81,11.76,78.75,0.15,98.29,3.65
2020,1,10,13.02,21.14,7.07,66.06,0.0,98.52,3.67
2020,1,11,13.0,21.51,5.15,66.38,0.0,98.57,2.73
2020,1,12,14.67,22.84,6.34,60.31,0.0,98.36,2.16
2020,1,13,17.08,25.08,9.36,52.12,0.0,98.09,1.27
2020,1,14,17.95,26.64,9.54,58.38,0.0,98.07,1.81
2020,1,15,18.31,26.65,10.75,67.94,0.0,98.1,2.79
2020,1,16,19.31,26.84,11.73,74.56,0.0,98.03,3.42
2020,1,17,19.93,25.8,15.02,75.44,0.0,98.12,2.16
2020,1,18,19.87,26.08,14.79,78.81,0.0,98.2,2.23
2020,1,19,18.83,25.27,13.63,75.19,0.0,98.29,3.11
2020,1,20,16.96,24.27,9.61,66.69,0.0,98.4,2.45
2020,1,21,19.26,27.25,11.65,74.06,0.0,98.4,2.32
2020,1,22,20.69,27.94,13.37,73.0,0.0,98.47,2.16
2020,1,23,20.78,27.31,15.12,74.62,0.01,98.39,2.41
2020,1,24,19.17,26.49,11.68,62.0,0.0,98.4,2.39
2020,1,25,20.08,27.86,11.84,57.56,0.0,98.28,1.92
2020,1,26,19.03,27.94,11.84,58.0,0.0,98.18,2.78
2020,1,27,19.98,29.36,10.81,59.0,0.01,98.02,2.51
2020,1,28,20.63,28.96,15.4,63.44,0.23,97.88,3.44
2020,1,29,20.12,27.38,15.05,65.5,0.0,98.21,2.66
2020,1,30,17.8,26.28,11.01,57.0,0.0,98.31,3.84
2020,1,31,17.29,26.08,8.73,55.12,0.0,98.19,2.6
2020,2,1,17.93,26.48,10.8,60.69,0.08,98.27,3.08
2020,2,2,17.89,26.52,10.02,62.12,0.07,98.49,3.23
2020,2,3,18.35,25.34,13.09,67.31,0.12,98.44,3.42
2020,2,4,19.48,26.84,15.03,79.06,1.98,98.18,2.98
2020,2,5,20.16,27.26,14.32,71.06,0.27,98.24,2.47
2020,2,6,19.98,27.23,13.7,74.31,1.56,98.15,3.04
2020,2,7,19.27,24.51,15.86,82.5,5.32,98.23,4.12
2020,2,8,17.44,23.17,12.57,79.19,0.08,98.48,4.12
2020,2,9,16.72,26.05,9.0,64.31,0.0,98.63,3.59
2020,2,10,18.05,26.9,10.01,61.44,0.0,98.53,2.48
2020,2,11,19.69,28.37,11.9,62.94,0.0,98.53,2.15
2020,2,12,20.54,28.96,12.44,56.69,0.0,98.59,2.3
2020,2,13,21.47,30.33,11.65,46.44,0.0,98.41,1.94
2020,2,14,22.19,31.99,13.19,49.62,0.0,98.09,2.7
2020,2,15,21.6,30.98,11.93,47.62,0.0,98.13,2.34
2020,2,16,21.18,31.29,11.65,45.0,0.0,98.31,2.63
2020,2,17,20.11,31.14,10.52,41.06,0.0,98.41,3.33
2020,2,18,20.57,31.32,9.62,40.44,0.0,98.3,2.56
2020,2,19,20.93,31.23,10.86,42.88,0.0,98.23,2.46
2020,2,20,22.15,32.14,11.98,56.19,0.0,98.14,2.98
2020,2,21,23.97,32.45,15.46,56.44,0.0,98.33,3.27
2020,2,22,24.72,32.51,18.27,53.62,0.02,98.42,2.5
2020,2,23,24.73,33.05,16.78,53.81,0.09,98.25,2.59
2020,2,24,24.12,32.01,17.58,53.19,2.17,97.95,2.2
2020,2,25,21.67,29.9,16.01,56.19,0.68,98.03,3.52
2020,2,26,21.56,30.92,12.98,46.31,0.0,98.2,2.74
2020,2,27,21.54,31.04,12.77,50.44,0.0,98.22,2.61
2020,2,28,22.31,32.09,13.38,52.06,0.0,98.06,2.99
2020,2,29,23.33,33.06,14.35,49.19,0.0,97.95,2.96
2020,3,1,24.2,34.27,14.84,48.75,0.0,97.96,2.92
2020,3,2,25.05,33.62,17.5,48.69,1.21,97.95,2.3
2020,3,3,25.49,34.67,17.45,43.0,0.06,97.8,3.05
2020,3,4,25.51,34.65,16.93,34.0,0.0,97.74,3.16
2020,3,5,25.22,33.69,16.59,36.88,0.05,97.68,2.07
2020,3,6,24.8,32.12,16.64,45.75,1.25,97.69,2.95
2020,3,7,25.49,33.5,17.65,48.19,0.05,97.97,2.22
2020,3,8,25.5,34.19,16.91,36.06,0.14,98.07,2.74
2020,3,9,25.2,33.58,16.8,43.31,0.96,97.96,3.77
2020,3,10,27.12,34.8,20.75,57.25,5.03,97.75,3.64
2020,3,11,26.51,33.56,20.52,61.12,1.72,97.76,2.83
2020,3,12,27.44,33.77,21.85,58.94,1.44,97.94,1.72
2020,3,13,27.79,34.52,20.91,59.62,4.67,97.97,2.84
2020,3,14,25.76,32.23,21.05,62.56,1.5,97.97,2.41
2020,3,15,24.55,33.1,16.69,48.38,0.0,98.04,2.7
2020,3,16,24.04,33.15,15.33,43.81,0.0,98.16,2.83
2020,3,17,26.31,35.54,17.22,51.0,7.67,98.16,2.3
2020,3,18,24.97,32.43,18.62,57.38,4.29,98.15,2.97
2020,3,19,26.64,34.69,18.53,59.0,2.86,97.88,2.48
2020,3,20,25.55,32.88,18.26,60.31,3.01,97.9,2.87
2020,3,21,26.02,34.61,18.05,59.31,0.12,97.84,2.56
2020,3,22,25.8,34.23,17.91,53.88,0.0,97.97,2.73
2020,3,23,26.72,35.2,18.21,48.56,0.0,97.9,2.33
2020,3,24,27.73,36.3,18.8,48.5,0.0,97.75,2.14
2020,3,25,28.4,37.01,20.61,49.94,5.17,97.75,2.73
2020,3,26,28.28,35.28,21.13,52.44,1.11,97.88,1.21
2020,3,27,29.5,37.9,21.34,49.12,0.03,97.94,2.77
2020,3,28,28.98,36.67,21.71,51.38,0.99,97.95,3.03
2020,3,29,29.19,36.51,22.08,52.25,7.67,97.8,1.84
2020,3,30,27.96,35.51,22.16,56.75,1.49,97.9,2.48
2020,3,31,29.66,37.79,21.37,52.0,0.83,97.88,2.13
2020,4,1,29.91,38.59,22.95,44.62,0.62,97.78,2.73
2020,4,2,30.33,38.98,20.68,34.69,0.0,97.65,2.62
2020,4,3,30.58,38.25,21.18,30.5,0.0,97.78,2.93
2020,4,4,30.99,38.8,22.01,38.88,1.54,97.82,3.22
2020,4,5,31.55,38.84,24.14,38.5,0.39,97.9,2.48
2020,4,6,31.43,39.38,23.05,34.19,0.01,97.84,2.73
2020,4,7,32.2,40.64,24.6,31.69,0.37,97.59,3.43
2020,4,8,31.23,40.33,22.87,22.75,0.0,97.66,2.87
2020,4,9,31.13,39.73,22.06,21.0,0.0,97.72,1.84
2020,4,10,31.94,39.96,23.79,21.25,0.0,97.86,2.03
2020,4,11,32.26,40.7,23.54,22.44,0.01,98.01,2.14
2020,4,12,33.42,41.61,24.76,20.94,0.01,97.84,1.72
2020,4,13,34.22,41.98,26.58,20.62,0.0,97.66,1.45
2020,4,14,34.16,42.17,25.47,20.69,0.03,97.69,2.1
2020,4,15,33.98,41.46,25.53,22.62,0.0,97.78,2.3
2020,4,16,34.55,42.48,26.08,23.44,0.23,97.58,2.74
2020,4,17,35.33,43.32,26.19,19.5,0.0,97.48,1.49
2020,4,18,35.76,43.23,27.3,20.44,0.0,97.6,1.27
2020,4,19,34.94,41.64,27.53,26.94,0.3,97.62,2.56
2020,4,20,34.69,41.79,27.19,24.0,0.0,97.57,2.4
2020,4,21,34.5,42.51,27.23,20.62,0.0,97.51,3.59
2020,4,22,33.35,40.55,25.23,22.88,0.0,97.51,2.92
2020,4,23,34.6,42.4,26.9,24.56,0.0,97.42,3.34
2020,4,24,35.04,42.21,27.56,23.25,0.0,97.3,2.51
2020,4,25,34.91,42.51,27.78,21.81,0.0,97.34,3.62
2020,4,26,34.1,42.02,25.91,21.31,0.0,97.48,2.58
2020,4,27,33.9,40.71,26.67,35.62,1.53,97.64,2.15
2020,4,28,33.4,40.26,26.54,35.19,2.21,97.71,2.69
2020,4,29,33.13,40.47,25.01,33.94,2.49,97.58,2.08
2020,4,30,33.94,40.87,26.24,32.19,0.29,97.63,1.81
2020,5,1,35.37,42.44,26.92,28.31,0.28,97.5,1.73
2020,5,2,36.17,43.75,27.88,22.94,0.51,97.3,1.4
2020,5,3,35.46,44.3,25.42,22.19,0.0,97.33,2.24
2020,5,4,35.97,44.85,26.85,19.0,0.0,97.4,3.2
2020,5,5,35.83,43.4,27.33,22.94,0.0,97.37,2.39
2020,5,6,35.56,41.83,29.36,30.5,1.12,97.43,3.06
2020,5,7,32.36,38.44,26.42,47.81,10.31,97.55,2.97
2020,5,8,33.59,41.35,25.75,43.19,0.86,97.47,3.66
2020,5,9,34.65,42.63,26.73,38.06,0.0,97.49,3.55
2020,5,10,34.33,41.78,27.18,39.44,1.31,97.58,4.04
2020,5,11,33.85,41.44,26.63,37.88,1.54,97.64,2.0
2020,5,12,34.0,41.18,25.99,31.94,0.06,97.54,2.52
2020,5,13,34.55,41.29,27.65,37.25,2.47,97.45,3.16
2020,5,14,34.61,40.98,27.25,41.75,3.28,97.43,1.64
2020,5,15,35.12,41.66,27.76,39.62,13.42,97.3,1.64
2020,5,16,34.34,40.89,27.68,44.56,7.44,97.21,2.04
2020,5,17,33.26,40.05,26.65,50.81,3.33,97.18,1.78
2020,5,18,34.4,41.33,28.27,45.56,0.01,96.93,1.47
2020,5,19,33.26,40.73,27.05,38.62,0.06,96.83,3.72
2020,5,20,32.74,42.94,22.96,30.56,0.0,96.77,4.26
2020,5,21,33.23,43.18,22.22,23.0,0.0,96.95,3.72
2020,5,22,35.5,44.99,24.78,22.0,0.0,97.06,2.9
2020,5,23,36.75,46.1,27.75,21.62,0.0,97.1,4.04
2020,5,24,37.74,46.23,27.73,21.75,0.0,97.19,2.1
2020,5,25,38.02,46.18,29.78,19.94,0.0,97.21,2.3
2020,5,26,38.22,46.67,29.39,20.12,0.0,97.18,2.62
2020,5,27,37.9,46.12,29.31,18.38,0.0,97.08,3.35
2020,5,28,37.87,45.78,29.64,21.38,0.0,96.95,4.38
2020,5,29,37.62,44.54,30.45,24.94,0.0,97.03,3.7
2020,5,30,36.22,42.25,31.17,30.12,1.48,97.21,3.23
2020,5,31,35.01,41.03,28.81,36.56,1.4,97.41,3.21
2020,6,1,30.86,35.65,27.05,59.75,12.9,97.6,3.78
2020,6,2,29.37,34.59,25.58,64.06,8.86,97.53,2.17
2020,6,3,27.59,31.49,24.58,73.69,15.85,97.41,2.41
2020,6,4,28.72,34.29,24.35,67.0,7.75,97.04,8.63
2020,6,5,29.04,36.45,21.7,61.81,3.82,97.23,4.09
2020,6,6,30.33,36.85,24.44,57.25,1.67,97.19,3.15
2020,6,7,31.02,37.56,24.41,57.0,0.9,97.13,3.46
2020,6,8,31.47,37.23,25.78,57.88,0.4,97.11,3.58
2020,6,9,32.61,39.25,25.84,53.81,1.76,97.09,2.82
2020,6,10,32.69,38.44,26.44,57.5,5.43,96.95,3.22
2020,6,11,32.37,38.34,26.99,61.06,3.75,96.7,3.77
2020,6,12,30.11,33.92,27.03,72.12,18.87,96.68,1.58
2020,6,13,29.21,33.75,25.79,75.31,12.78,96.78,2.61
2020,6,14,29.21,33.53,25.39,74.81,12.04,96.91,1.59
2020,6,15,27.96,31.07,25.75,82.44,18.95,96.84,2.3
2020,6,16,28.06,32.01,25.4,80.44,13.78,96.73,3.1
2020,6,17,28.72,33.62,24.36,74.75,4.78,96.83,3.6
2020,6,18,28.83,33.76,24.38,74.19,4.0,96.95,4.4
2020,6,19,29.65,35.94,24.85,71.12,0.84,97.04,3.7
2020,6,20,29.34,35.48,25.41,67.69,0.33,97.07,4.79
2020,6,21,28.46,34.62,24.49,72.0,2.51,96.95,5.9
2020,6,22,29.01,33.14,25.62,73.75,7.3,96.83,5.09
2020,6,23,27.53,30.78,24.89,82.12,16.77,97.08,3.74
2020,6,24,29.44,34.92,24.1,72.69,0.86,97.2,2.85
2020,6,25,29.91,35.1,24.95,72.75,1.83,97.11,3.62
2020,6,26,29.59,35.35,25.45,73.31,4.14,97.15,3.06
2020,6,27,28.87,32.93,25.29,76.56,3.17,97.17,1.95
2020,6,28,28.51,32.9,25.15,78.19,4.13,97.13,2.07
2020,6,29,28.52,32.63,25.26,79.38,1.65,97.11,1.83
2020,6,30,28.91,33.1,25.02,75.12,20.66,97.08,1.63
2020,7,1,29.17,34.03,24.58,75.62,6.05,97.0,1.63
2020,7,2,29.82,33.86,25.93,77.56,19.46,96.83,2.63
2020,7,3,28.27,30.98,25.98,85.0,11.43,96.8,2.3
2020,7,4,27.8,31.04,25.51,85.56,15.03,96.7,2.52
2020,7,5,27.54,30.75,24.9,84.38,9.43,96.66,2.29
2020,7,6,26.68,29.4,24.8,86.19,24.64,96.78,4.57
2020,7,7,27.71,32.16,24.2,81.06,0.85,97.02,3.89
2020,7,8,28.76,33.54,24.64,76.25,0.04,97.15,3.59
2020,7,9,28.07,31.45,24.88,81.5,5.2,97.08,3.19
2020,7,10,27.76,31.56,24.8,82.5,12.73,97.11,2.84
2020,7,11,27.6,31.41,24.69,82.31,5.44,97.09,3.6
2020,7,12,27.63,31.31,24.47,82.94,15.33,97.12,2.91
2020,7,13,27.31,30.88,24.26,82.88,3.62,97.05,2.58
2020,7,14,26.93,29.63,24.5,87.19,22.48,97.02,2.41
2020,7,15,27.69,31.85,24.69,83.62,29.73,96.83,1.58
2020,7,16,27.93,32.31,23.92,81.25,6.64,96.69,1.65
2020,7,17,27.73,31.94,24.63,81.88,1.08,96.87,2.95
2020,7,18,28.4,32.69,23.97,79.56,0.03,97.09,2.57
2020,7,19,28.05,31.76,25.12,84.69,16.83,97.12,2.85
2020,7,20,26.68,30.05,24.77,89.44,12.39,97.07,3.7
2020,7,21,26.56,28.7,24.42,88.88,18.53,97.26,1.31
2020,7,22,27.51,31.55,24.12,85.31,5.17,97.33,2.38
2020,7,23,26.51,29.75,24.34,90.81,38.71,97.22,2.92
2020,7,24,27.17,30.82,23.51,82.5,2.51,97.32,1.85
2020,7,25,26.51,29.37,23.84,85.19,1.33,97.46,2.35
2020,7,26,27.56,31.83,23.76,81.88,0.06,97.52,1.84
2020,7,27,28.51,32.63,24.5,79.06,0.0,97.35,1.7
2020,7,28,27.92,30.86,25.4,84.81,8.85,97.19,1.91
2020,7,29,28.37,32.47,24.87,79.25,8.66,97.13,1.21
2020,7,30,28.07,32.33,24.45,82.38,1.45,97.2,2.77
2020,7,31,27.81,30.9,24.48,84.44,2.84,97.19,2.34
2020,8,1,28.53,32.3,25.25,82.06,10.23,97.11,1.45
2020,8,2,28.22,31.67,25.27,87.06,48.54,96.96,1.65
